PTH-G01-25/03372;ECF-G01-25/02629;1171;MSDCRVFEC0016;0.01700;10000.0000000000000;10000.0000000000000;170.00000;2025-07-15 00:00:00.000;3000
PTH-G01-25/03375;ECF-G01-25/01469;1088;MSDPARFEC0006;0.00610;500000.0000000000000;500000.0000000000000;3050.00000;2025-07-15 00:00:00.000;1000
PTH-G01-25/03377;ECF-G01-25/00504;0264;MSDPARACE0043;0.02050;15000.0000000000000;15000.0000000000000;307.50000;2025-07-15 00:00:00.000;1000
PTH-G01-25/02331;" ";1025;08-MA-002;0.45000;1237.0000000000000;1237.0000000000000;556.65000;2025-05-20 00:00:00.000;1000
PTH-G01-25/02332;" ";1025;08-MA-001;0.46800;1797.0000000000000;1797.0000000000000;840.99600;2025-05-20 00:00:00.000;1000
PTH-G01-25/02335;ECF-G01-25/01864;0538;EMBDIVFEC0010;64.17500;2.0000000000000;2.0000000000000;128.35000;2025-05-20 00:00:00.000;1000
PTH-G01-25/02335;ECF-G01-25/01864;0538;EMBDIVFEC0004;62.56390;2.0000000000000;2.0000000000000;125.12780;2025-05-20 00:00:00.000;2000
PTH-G01-25/02337;" ";0048;EMBDIVFEC0002;6.50000;92.0000000000000;92.0000000000000;598.00000;2025-05-20 00:00:00.000;1000
PTH-G01-25/02337;" ";0048;EMBDIVACE0006;3.50000;25.0000000000000;25.0000000000000;87.50000;2025-05-20 00:00:00.000;2000
PTH-G01-25/02750;ECF-G01-25/01012;0318;MSDMOLFEC2275;0.02000;10000.0000000000000;10000.0000000000000;200.00000;2025-06-12 00:00:00.000;4000
PTH-G01-25/02750;ECF-G01-25/02193;0318;MSDMOLACE1843;0.01540;5000.0000000000000;5000.0000000000000;77.00000;2025-06-12 00:00:00.000;5000
PTH-G01-25/02751;ECF-G01-25/00205;0264;MSDPARACE0012;0.00750;40000.0000000000000;40000.0000000000000;300.00000;2025-06-12 00:00:00.000;1000
PTH-G01-25/02751;" ";0264;MSDPARDOB0014;0.01920;1500.0000000000000;1500.0000000000000;28.80000;2025-06-12 00:00:00.000;2000
PTH-G01-25/02752;ECF-G01-25/02241;0317;MSDMOLFEC1353;0.02000;5000.0000000000000;5000.0000000000000;100.00000;2025-06-12 00:00:00.000;1000
PTH-G01-25/02807;" ";0986;MPRALUACE0024;10.59640;39.0000000000000;39.0000000000000;413.25960;2025-06-16 00:00:00.000;1000
PTH-G01-25/02764;" ";0048;EMBDIVFEC0002;6.50000;92.0000000000000;92.0000000000000;598.00000;2025-06-12 00:00:00.000;1000
PTH-G01-25/02764;" ";0048;EMBDIVACE0006;3.50000;21.0000000000000;21.0000000000000;73.50000;2025-06-12 00:00:00.000;2000
PTH-G01-25/02765;ECF-G01-25/01927;1171;MSDCRVFEC0035;0.13500;10000.0000000000000;10000.0000000000000;1350.00000;2025-06-12 00:00:00.000;1000
PTH-G01-25/02767;ECF-G01-25/01469;1088;MSDPARFEC0006;0.00610;500000.0000000000000;500000.0000000000000;3050.00000;2025-06-12 00:00:00.000;1000
PTH-G01-25/02795;ECF-G01-25/02257;6039;MSDPARACE0037;0.00440;20000.0000000000000;20000.0000000000000;88.00000;2025-06-16 00:00:00.000;1000
PTH-G01-25/05131;ECF-G01-25/02335;6039;MSDPERDOB0003;0.00410;30000.0000000000000;30000.0000000000000;123.00000;2025-11-06 00:00:00.000;1000
PTH-G01-25/05159;ECF-G01-25/03951;0317;MSDMOLFEC0001;0.00000;2500.0000000000000;0.0000000000000;0.00000;2025-11-10 00:00:00.000;1000
PTH-G01-25/05131;ECF-G01-25/02338;6039;MSDPARFEC0011;0.00590;120000.0000000000000;120000.0000000000000;708.00000;2025-11-06 00:00:00.000;2000
PTH-G01-25/05131;ECF-G01-25/02339;6039;MSDPARFEC0025;0.00480;100000.0000000000000;100000.0000000000000;480.00000;2025-11-06 00:00:00.000;3000
PTH-G01-25/05131;ECF-G01-25/02340;6039;MSDPAROSC0020;0.00730;80000.0000000000000;80000.0000000000000;584.00000;2025-11-06 00:00:00.000;4000
PTH-G01-25/05131;ECF-G01-25/02341;6039;MSDPEROSC0008;0.00680;40000.0000000000000;40000.0000000000000;272.00000;2025-11-06 00:00:00.000;5000
PTH-G01-25/05131;ECF-G01-25/02342;6039;MSDPARFEC0024;0.02160;30000.0000000000000;30000.0000000000000;648.00000;2025-11-06 00:00:00.000;6000
PTH-G01-25/05131;ECF-G01-25/02343;6039;MSDPARDOB0004;0.01000;20000.0000000000000;20000.0000000000000;200.00000;2025-11-06 00:00:00.000;7000
PTH-G01-25/05131;ECF-G01-25/02344;6039;MSDPARDOB0010;0.00600;20000.0000000000000;20000.0000000000000;120.00000;2025-11-06 00:00:00.000;8000
PTH-G01-25/05131;ECF-G01-25/02345;6039;MSDPERDOB0001;0.00700;15000.0000000000000;15000.0000000000000;105.00000;2025-11-06 00:00:00.000;9000
PTH-G01-25/05131;ECF-G01-25/02346;6039;MSDPAROSC0002;0.00320;10000.0000000000000;10000.0000000000000;32.00000;2025-11-06 00:00:00.000;10000
PTH-G01-25/05131;ECF-G01-25/02597;6039;MSDPEROSC0006;0.00550;15000.0000000000000;15000.0000000000000;82.50000;2025-11-06 00:00:00.000;11000
